ID,SalePrice
1974,317000.0
1975,386250.0
1976,274000.0
1977,395000.0
1978,440000.0
1979,285000.0
1980,197000.0
1981,350000.0
1982,227000.0
1983,213500.0
1984,154000.0
1985,206300.0
1986,206300.0
1987,172500.0
1988,173900.0
1989,165400.0
1990,234000.0
1991,230000.0
1992,221000.0
1993,165400.0
1994,265979.0
1995,185000.0
1996,260000.0
1997,313000.0
1998,395000.0
1999,254900.0
2000,290000.0
2001,271900.0
2002,214000.0
2003,232600.0
2004,248900.0
2005,232000.0
2006,210000.0
2007,236500.0
2008,250580.0
2009,206900.0
2010,195000.0
2011,169990.0
2012,178000.0
2013,173000.0
2014,173900.0
2015,197000.0
2016,173000.0
2017,199900.0
2018,147000.0
2019,129900.0
2020,106500.0
2021,127000.0
2022,167000.0
2023,152000.0
2024,200000.0
2025,328900.0
2026,207000.0
2027,81000.0
2028,144152.0
2029,155000.0
2030,277500.0
2031,277500.0
2032,277500.0
2033,277500.0
2034,183900.0
2035,201800.0
2036,254000.0
2037,254000.0
2038,328900.0
2039,189000.0
2040,437154.0
2041,270000.0
2042,221000.0
2043,237500.0
2044,197900.0
2045,289000.0
2046,135000.0
2047,167900.0
2048,130000.0
2049,136905.0
2050,174000.0
2051,98300.0
2052,160000.0
2053,155000.0
2054,84900.0
2055,175000.0
2056,106500.0
2057,142125.0
2058,195000.0
2059,147000.0
2060,137450.0
2061,149500.0
2062,147000.0
2063,125500.0
2064,150000.0
2065,129000.0
2066,180500.0
2067,107500.0
2068,136905.0
2069,84000.0
2070,125500.0
2071,139000.0
2072,153900.0
2073,134500.0
2074,178400.0
2075,155000.0
2076,129000.0
2077,154000.0
2078,133000.0
2079,134900.0
2080,123000.0
2081,118000.0
2082,108000.0
2083,172500.0
2084,125500.0
2085,155000.0
2086,90350.0
2087,125500.0
2088,98000.0
2089,82000.0
2090,132500.0
2091,128000.0
2092,153900.0
2093,140000.0
2094,149000.0
2095,133900.0
2096,87000.0
2097,119000.0
2098,172500.0
2099,72500.0
2100,107500.0
2101,163000.0
2102,163000.0
2103,106000.0
2104,87000.0
2105,132500.0
2106,72500.0
2107,167500.0
2108,123000.0
2109,123000.0
2110,110500.0
2111,174500.0
2112,140000.0
2113,123000.0
2114,66500.0
2115,140000.0
2116,123000.0
2117,146500.0
2118,125500.0
2119,119000.0
2120,84900.0
2121,132000.0
2122,120000.0
2123,90000.0
2124,190000.0
2125,153900.0
2126,181900.0
2127,137450.0
2128,132500.0
2129,125500.0
2130,157900.0
2131,177000.0
2132,123000.0
2133,110500.0
2134,134900.0
2135,110000.0
2136,67000.0
2137,139000.0
2138,148500.0
2139,153500.0
2140,134500.0
2141,148500.0
2142,153500.0
2143,160000.0
2144,60000.0
2145,133900.0
2146,180000.0
2147,207500.0
2148,110000.0
2149,129900.0
2150,241500.0
2151,139400.0
2152,143000.0
2153,165500.0
2154,129000.0
2155,141000.0
2156,200000.0
2157,289000.0
2158,222500.0
2159,269790.0
2160,186500.0
2161,281000.0
2162,485000.0
2163,314813.0
2164,281000.0
2165,155000.0
2166,146000.0
2167,197000.0
2168,222000.0
2169,197000.0
2170,237000.0
2171,148500.0
2172,139000.0
2173,197500.0
2174,236000.0
2175,370878.0
2176,324000.0
2177,266500.0
2178,212000.0
2179,149300.0
2180,135000.0
2181,197000.0
2182,240000.0
2183,197000.0
2184,151000.0
2185,135000.0
2186,107000.0
2187,153500.0
2188,158900.0
2189,169000.0
2190,82000.0
2191,80500.0
2192,95000.0
2193,86000.0
2194,82500.0
2195,94750.0
2196,109500.0
2197,80000.0
2198,174500.0
2199,133900.0
2200,132000.0
2201,134900.0
2202,161000.0
2203,180500.0
2204,144500.0
2205,154900.0
2206,158500.0
2207,239000.0
2208,222000.0
2209,137900.0
2210,127000.0
2211,105000.0
2212,125500.0
2213,76500.0
2214,160000.0
2215,84900.0
2216,137450.0
2217,72500.0
2218,35311.0
2219,35311.0
2220,64500.0
2221,394617.0
2222,302000.0
2223,320000.0
2224,252678.0
2225,135000.0
2226,173000.0
2227,197000.0
2228,262500.0
2229,229456.0
2230,167500.0
2231,224500.0
2232,174000.0
2233,143500.0
2234,271000.0
2235,201000.0
2236,257000.0
2237,312500.0
2238,206300.0
2239,142500.0
2240,208300.0
2241,150750.0
2242,129900.0
2243,165000.0
2244,91000.0
2245,91000.0
2246,157000.0
2247,86000.0
2248,124500.0
2249,124500.0
2250,129000.0
2251,107500.0
2252,237500.0
2253,159000.0
2254,178000.0
2255,193000.0
2256,234000.0
2257,200000.0
2258,234000.0
2259,175900.0
2260,155000.0
2261,189000.0
2262,189000.0
2263,336000.0
2264,184750.0
2265,215000.0
2266,277500.0
2267,305000.0
2268,385000.0
2269,162500.0
2270,191000.0
2271,289000.0
2272,190000.0
2273,165000.0
2274,181000.0
2275,154000.0
2276,82500.0
2277,175000.0
2278,148000.0
2279,130000.0
2280,123000.0
2281,181000.0
2282,167900.0
2283,127000.0
2284,125500.0
2285,139400.0
2286,132000.0
2287,326000.0
2288,249700.0
2289,440000.0
2290,386250.0
2291,309000.0
2292,465000.0
2293,386250.0
2294,412500.0
2295,438780.0
2296,440000.0
2297,337000.0
2298,326000.0
2299,253293.0
2300,340000.0
2301,281000.0
2302,221000.0
2303,236500.0
2304,252000.0
2305,196000.0
2306,196000.0
2307,194700.0
2308,209500.0
2309,277500.0
2310,213500.0
2311,210000.0
2312,178900.0
2313,178900.0
2314,183500.0
2315,173900.0
2316,200500.0
2317,169990.0
2318,173900.0
2319,180000.0
2320,202500.0
2321,272000.0
2322,159895.0
2323,210000.0
2324,185000.0
2325,212900.0
2326,160000.0
2327,195000.0
2328,234000.0
2329,178000.0
2330,176500.0
2331,302000.0
2332,466500.0
2333,345000.0
2334,268000.0
2335,258000.0
2336,336000.0
2337,202500.0
2338,394617.0
2339,236500.0
2340,367294.0
2341,213000.0
2342,254000.0
2343,215000.0
2344,253000.0
2345,252000.0
2346,210000.0
2347,192000.0
2348,210000.0
2349,167500.0
2350,266000.0
2351,232000.0
2352,232000.0
2353,200000.0
2354,142500.0
2355,149000.0
2356,155000.0
2357,179600.0
2358,195000.0
2359,110000.0
2360,130000.0
2361,139000.0
2362,320000.0
2363,131500.0
2364,160000.0
2365,229456.0
2366,178000.0
2367,209500.0
2368,196000.0
2369,209500.0
2370,155000.0
2371,146000.0
2372,147400.0
2373,287000.0
2374,287000.0
2375,270000.0
2376,239686.0
2377,287000.0
2378,79500.0
2379,169000.0
2380,148500.0
2381,142000.0
2382,180000.0
2383,205000.0
2384,234000.0
2385,155000.0
2386,148000.0
2387,134500.0
2388,90000.0
2389,130000.0
2390,143500.0
2391,135000.0
2392,123000.0
2393,174000.0
2394,155000.0
2395,239000.0
2396,154000.0
2397,217500.0
2398,129000.0
2399,37900.0
2400,37900.0
2401,130000.0
2402,128900.0
2403,135000.0
2404,147000.0
2405,143000.0
2406,117000.0
2407,110500.0
2408,132000.0
2409,155000.0
2410,149500.0
2411,118000.0
2412,165500.0
2413,139000.0
2414,112000.0
2415,135000.0
2416,132000.0
2417,155000.0
2418,147000.0
2419,138000.0
2420,119000.0
2421,139000.0
2422,141000.0
2423,108000.0
2424,140000.0
2425,200000.0
2426,119200.0
2427,128000.0
2428,133000.0
2429,123000.0
2430,119500.0
2431,118000.0
2432,155000.0
2433,147000.0
2434,149350.0
2435,149350.0
2436,109500.0
2437,123500.0
2438,112000.0
2439,105000.0
2440,123000.0
2441,100000.0
2442,86000.0
2443,125500.0
2444,128500.0
2445,95000.0
2446,162900.0
2447,269500.0
2448,159434.0
2449,125500.0
2450,207000.0
2451,139000.0
2452,167500.0
2453,106000.0
2454,139500.0
2455,90350.0
2456,146500.0
2457,105000.0
2458,87000.0
2459,123000.0
2460,159000.0
2461,125500.0
2462,149000.0
2463,125500.0
2464,136500.0
2465,125500.0
2466,79500.0
2467,172500.0
2468,96500.0
2469,55000.0
2470,240000.0
2471,222000.0
2472,200000.0
2473,145000.0
2474,113000.0
2475,167500.0
2476,91000.0
2477,134500.0
2478,171000.0
2479,125500.0
2480,147000.0
2481,133000.0
2482,129900.0
2483,125000.0
2484,125000.0
2485,134800.0
2486,145000.0
2487,250000.0
2488,149000.0
2489,130000.0
2490,150000.0
2491,87000.0
2492,176500.0
2493,109500.0
2494,172500.0
2495,78000.0
2496,240000.0
2497,145250.0
2498,118000.0
2499,84000.0
2500,133000.0
2501,115000.0
2502,143000.0
2503,106500.0
2504,214500.0
2505,236000.0
2506,248900.0
2507,276000.0
2508,248900.0
2509,205000.0
2510,209500.0
2511,193879.0
2512,225000.0
2513,235000.0
2514,236500.0
2515,147000.0
2516,149900.0
2517,143000.0
2518,155000.0
2519,237000.0
2520,200000.0
2521,195000.0
2522,221000.0
2523,129000.0
2524,155000.0
2525,151000.0
2526,139000.0
2527,112000.0
2528,120000.0
2529,129000.0
2530,120500.0
2531,260000.0
2532,230000.0
2533,180000.0
2534,236500.0
2535,348000.0
2536,205000.0
2537,202900.0
2538,186500.0
2539,197000.0
2540,176432.0
2541,186500.0
2542,197500.0
2543,135500.0
2544,139000.0
2545,123000.0
2546,154000.0
2547,147000.0
2548,135000.0
2549,167500.0
2550,501837.0
2551,140000.0
2552,130250.0
2553,82000.0
2554,119200.0
2555,64500.0
2556,111000.0
2557,110000.0
2558,200000.0
2559,139000.0
2560,134900.0
2561,151000.0
2562,153575.0
2563,149000.0
2564,171900.0
2565,97000.0
2566,165000.0
2567,120500.0
2568,214500.0
2569,237500.0
2570,127000.0
2571,197500.0
2572,213500.0
2573,241500.0
2574,287000.0
2575,120500.0
2576,115000.0
2577,128500.0
2578,118000.0
2579,67000.0
2580,169000.0
2581,108480.0
2582,144000.0
2583,394617.0
2584,147000.0
2585,167500.0
2586,173000.0
2587,173000.0
2588,139400.0
2589,148500.0
2590,235000.0
2591,240000.0
2592,240000.0
2593,201000.0
2594,202500.0
2595,202500.0
2596,324000.0
2597,175000.0
2598,268000.0
2599,310000.0
2600,134432.0
2601,173733.0
2602,89500.0
2603,92000.0
2604,81000.0
2605,89500.0
2606,138000.0
2607,165000.0
2608,256000.0
2609,197500.0
2610,124500.0
2611,207500.0
2612,162000.0
2613,133500.0
2614,124500.0
2615,139000.0
2616,128900.0
2617,149500.0
2618,149500.0
2619,241500.0
2620,192000.0
2621,188000.0
2622,207500.0
2623,255000.0
2624,215000.0
2625,278000.0
2626,162000.0
2627,180000.0
2628,345000.0
2629,755000.0
2630,342643.0
2631,556581.0
2632,342643.0
2633,319900.0
2634,374000.0
2635,147000.0
2636,189000.0
2637,82500.0
2638,290000.0
2639,172500.0
2640,155000.0
2641,112000.0
2642,216500.0
2643,83500.0
2644,122500.0
2645,106000.0
2646,83000.0
2647,80000.0
2648,134000.0
2649,140000.0
2650,139400.0
2651,130000.0
2652,556581.0
2653,256300.0
2654,240000.0
2655,374000.0
2656,285000.0
2657,318061.0
2658,237000.0
2659,281213.0
2660,305000.0
2661,326000.0
2662,367294.0
2663,271000.0
2664,277500.0
2665,350000.0
2666,277500.0
2667,178900.0
2668,183500.0
2669,176432.0
2670,309000.0
2671,183500.0
2672,197000.0
2673,184000.0
2674,190000.0
2675,175500.0
2676,183500.0
2677,173000.0
2678,290000.0
2679,336000.0
2680,309000.0
2681,466500.0
2682,325300.0
2683,475000.0
2684,290000.0
2685,315000.0
2686,282922.0
2687,318000.0
2688,232000.0
2689,210000.0
2690,475000.0
2691,200500.0
2692,156000.0
2693,179600.0
2694,142500.0
2695,180000.0
2696,195000.0
2697,207500.0
2698,205000.0
2699,196000.0
2700,162500.0
2701,173733.0
2702,112000.0
2703,135000.0
2704,149000.0
2705,119500.0
2706,125000.0
2707,135000.0
2708,133000.0
2709,106500.0
2710,134500.0
2711,328000.0
2712,315000.0
2713,208900.0
2714,147400.0
2715,168500.0
2716,178000.0
2717,185000.0
2718,209500.0
2719,154000.0
2720,174000.0
2721,136500.0
2722,152000.0
2723,135000.0
2724,130000.0
2725,136500.0
2726,155000.0
2727,127000.0
2728,155000.0
2729,152000.0
2730,147500.0
2731,123000.0
2732,123000.0
2733,167000.0
2734,177000.0
2735,128900.0
2736,139500.0
2737,114500.0
2738,135000.0
2739,167500.0
2740,131500.0
2741,150000.0
2742,153000.0
2743,128900.0
2744,128000.0
2745,134450.0
2746,134500.0
2747,155000.0
2748,107500.0
2749,132000.0
2750,164900.0
2751,144000.0
2752,294000.0
2753,172500.0
2754,272000.0
2755,125500.0
2756,125500.0
2757,72500.0
2758,91300.0
2759,155000.0
2760,153900.0
2761,153500.0
2762,157000.0
2763,167000.0
2764,170000.0
2765,242000.0
2766,146500.0
2767,92900.0
2768,136500.0
2769,155000.0
2770,155000.0
2771,125500.0
2772,129500.0
2773,112000.0
2774,139000.0
2775,138000.0
2776,159000.0
2777,163000.0
2778,116900.0
2779,163000.0
2780,108480.0
2781,118000.0
2782,98300.0
2783,117000.0
2784,132500.0
2785,157500.0
2786,89000.0
2787,125500.0
2788,105000.0
2789,167500.0
2790,106250.0
2791,135000.0
2792,60000.0
2793,149000.0
2794,125500.0
2795,119000.0
2796,118000.0
2797,240000.0
2798,153900.0
2799,107500.0
2800,79000.0
2801,123000.0
2802,133000.0
2803,136905.0
2804,139600.0
2805,88000.0
2806,118000.0
2807,148800.0
2808,153500.0
2809,134500.0
2810,153500.0
2811,197500.0
2812,142500.0
2813,135000.0
2814,135000.0
2815,78000.0
2816,275000.0
2817,134000.0
2818,138000.0
2819,175500.0
2820,94750.0
2821,106500.0
2822,159000.0
2823,189000.0
2824,197500.0
2825,134432.0
2826,139000.0
2827,138000.0
2828,200000.0
2829,135000.0
2830,213500.0
2831,213490.0
2832,231500.0
2833,319000.0
2834,213500.0
2835,203000.0
2836,180000.0
2837,211000.0
2838,160000.0
2839,185000.0
2840,197000.0
2841,193000.0
2842,231500.0
2843,165000.0
2844,151000.0
2845,149900.0
2846,192500.0
2847,211000.0
2848,180000.0
2849,192500.0
2850,336000.0
2851,294000.0
2852,231500.0
2853,269790.0
2854,149900.0
2855,210000.0
2856,224900.0
2857,195000.0
2858,197000.0
2859,117000.0
2860,119500.0
2861,98600.0
2862,182000.0
2863,119500.0
2864,260000.0
2865,140000.0
2866,137500.0
2867,125500.0
2868,82000.0
2869,169000.0
2870,168000.0
2871,98000.0
2872,72500.0
2873,94000.0
2874,140000.0
2875,103600.0
2876,200100.0
2877,146500.0
2878,200100.0
2879,153000.0
2880,102000.0
2881,149000.0
2882,144500.0
2883,179400.0
2884,202500.0
2885,159000.0
2886,193500.0
2887,84000.0
2888,122000.0
2889,76000.0
2890,125500.0
2891,133000.0
2892,35311.0
2893,135000.0
2894,35311.0
2895,394617.0
2896,275000.0
2897,190000.0
2898,135000.0
2899,232000.0
2900,143500.0
2901,149500.0
2902,216500.0
2903,264561.0
2904,367294.0
2905,107500.0
2906,206300.0
2907,118000.0
2908,100000.0
2909,136905.0
2910,86000.0
2911,89500.0
2912,154000.0
2913,80000.0
2914,75500.0
2915,86000.0
2916,83500.0
2917,150750.0
2918,108000.0
2919,200000.0
